item_id,sale_id,user_id,name,type,brand,qty,value
1418,1993,487,IrisBright,Soluciones,Lupa,2,18000
1419,1936,115,SightSoothe,Soluciones,Bright,4,14000
1420,1334,670,VisionGuard,Soluciones,Glassi,2,14000
1421,1450,250,EyeRevive,Soluciones,Glassi,4,8000
1422,1113,71,OptiClarity,Gotas,Bright,1,2000
1423,1886,336,ClearView Elite,Gotas,Glassi,3,10000
1424,271,431,SightSoothe,Gotas,Glassi,3,6000
1425,1366,370,LuminEye Care,Lentes de Contacto,Glassi,1,6000
1426,665,709,EyeRevive,Soluciones,Bright,2,8000
1427,51,301,IrisBright,Lentes de Contacto,Lupa,2,14000
1428,371,766,LuminEye Care,Lentes de Contacto,Glassi,2,14000
1429,1134,701,VisionGuard,Gotas,Lupa,2,8000
1430,619,347,ClearView Elite,Gotas,Glassi,3,10000
1431,979,503,EyeRevive,Gotas,Glassi,1,16000
1432,169,639,LuminEye Care,Gotas,Lupa,1,20000
1433,1468,22,EyeRevive,Soluciones,Glassi,1,12000
1434,1738,607,SightSoothe,Gotas,Glassi,2,14000
1435,1705,685,ClearView Elite,Gotas,Glassi,2,8000
1436,853,784,OptiGleam,Soluciones,Bright,2,14000
1437,1024,504,OptiClarity,Gotas,Lupa,1,2000
1438,376,423,IrisBright,Gotas,Lupa,4,2000
1439,1045,365,EyeRevive,Gotas,Bright,4,8000
1440,29,243,SightSoothe,Gotas,Bright,4,6000
1441,318,603,EyeRevive,Soluciones,Lupa,3,18000
1442,1963,742,OptiGleam,Gotas,Glassi,4,12000
1443,454,758,IrisBright,Soluciones,Lupa,2,18000
1444,978,78,SightSoothe,Gotas,Lupa,2,12000
1445,1383,790,LuminEye Care,Gotas,Bright,1,14000
1446,150,711,SightSoothe,Lentes de Contacto,Lupa,1,4000
1447,1843,191,SightSoothe,Lentes de Contacto,Glassi,3,4000
1448,1760,265,ClearView Elite,Gotas,Bright,4,8000
1449,811,447,IrisBright,Gotas,Glassi,2,14000
1450,1885,571,LuminEye Care,Lentes de Contacto,Glassi,3,10000
1451,1098,265,VisionGuard,Soluciones,Lupa,4,4000
1452,1456,577,VisionGuard,Lentes de Contacto,Lupa,3,16000
1453,184,187,IrisBright,Soluciones,Glassi,4,6000
1454,891,132,LuminEye Care,Lentes de Contacto,Glassi,4,14000
1455,330,533,OptiGleam,Gotas,Lupa,3,10000
1456,1699,483,VisionGuard,Gotas,Glassi,1,4000
1457,1263,146,OptiGleam,Soluciones,Bright,2,8000
1458,772,506,IrisBright,Gotas,Glassi,3,6000
1459,198,552,VisionGuard,Gotas,Bright,1,16000
1460,1955,406,SightSoothe,Lentes de Contacto,Lupa,4,10000
1461,773,30,OptiClarity,Soluciones,Glassi,1,8000
1462,748,590,EyeRevive,Soluciones,Glassi,1,12000
1463,1331,437,IrisBright,Gotas,Bright,2,12000
1464,275,623,IrisBright,Soluciones,Glassi,3,14000
1465,1256,134,IrisBright,Soluciones,Bright,4,16000
1466,448,43,LuminEye Care,Gotas,Glassi,2,12000
1467,642,696,ClearView Elite,Soluciones,Bright,1,14000
1468,139,317,SightSoothe,Lentes de Contacto,Glassi,3,6000
1469,1369,58,VisionGuard,Soluciones,Bright,2,2000
1470,37,390,EyeRevive,Lentes de Contacto,Glassi,3,18000
1471,1051,257,ClearView Elite,Gotas,Lupa,2,16000
1472,481,5,SightSoothe,Lentes de Contacto,Bright,1,12000
1473,970,656,IrisBright,Lentes de Contacto,Bright,1,18000
1474,1434,395,OptiClarity,Soluciones,Glassi,4,8000
1475,1968,22,LuminEye Care,Lentes de Contacto,Glassi,4,10000
1476,1118,694,OptiClarity,Lentes de Contacto,Lupa,3,20000
1477,509,702,SightSoothe,Lentes de Contacto,Lupa,4,12000
1478,1628,249,IrisBright,Gotas,Glassi,1,12000
1479,776,735,VisionGuard,Soluciones,Lupa,3,16000
1480,1091,540,OptiClarity,Gotas,Glassi,1,10000
1481,1516,59,LuminEye Care,Lentes de Contacto,Lupa,1,20000
1482,965,305,SightSoothe,Soluciones,Glassi,2,2000
1483,1725,798,EyeRevive,Soluciones,Glassi,2,16000
1484,1539,169,ClearView Elite,Soluciones,Lupa,1,20000
1485,760,425,SightSoothe,Gotas,Glassi,3,10000
1486,1952,169,IrisBright,Soluciones,Lupa,4,14000
1487,1894,780,LuminEye Care,Lentes de Contacto,Bright,2,6000
1488,1994,300,OptiGleam,Gotas,Lupa,1,16000
1489,370,729,IrisBright,Soluciones,Bright,4,20000
1490,784,365,IrisBright,Lentes de Contacto,Glassi,1,4000
1491,1902,5,LuminEye Care,Gotas,Glassi,2,20000
1492,472,774,VisionGuard,Soluciones,Bright,4,8000
1493,190,562,OptiGleam,Soluciones,Lupa,2,4000
1494,1218,708,OptiClarity,Gotas,Bright,1,4000
1495,1235,671,EyeRevive,Soluciones,Lupa,3,20000
1496,906,352,OptiGleam,Soluciones,Lupa,1,14000
1497,165,118,SightSoothe,Soluciones,Glassi,2,2000
1498,1639,343,VisionGuard,Lentes de Contacto,Lupa,4,10000
1499,747,562,EyeRevive,Soluciones,Lupa,3,16000
1500,459,137,SightSoothe,Soluciones,Bright,1,2000
1501,1620,170,IrisBright,Gotas,Glassi,2,12000
1502,527,162,EyeRevive,Lentes de Contacto,Glassi,3,12000
1503,1326,756,EyeRevive,Lentes de Contacto,Glassi,1,18000
1504,1488,396,OptiGleam,Lentes de Contacto,Bright,2,8000
1505,1645,665,ClearView Elite,Lentes de Contacto,Bright,2,18000
1506,1133,778,ClearView Elite,Lentes de Contacto,Bright,2,6000
1507,543,715,OptiClarity,Soluciones,Lupa,1,6000
1508,1218,405,EyeRevive,Lentes de Contacto,Glassi,4,2000
1509,676,243,VisionGuard,Lentes de Contacto,Bright,1,2000
1510,919,562,OptiGleam,Gotas,Lupa,4,2000
1511,650,57,IrisBright,Soluciones,Glassi,3,14000
1512,1394,570,SightSoothe,Gotas,Bright,2,18000
1513,66,134,ClearView Elite,Gotas,Lupa,4,12000
1514,1023,714,EyeRevive,Soluciones,Bright,4,18000
1515,1547,756,OptiGleam,Soluciones,Lupa,1,8000
1516,110,135,EyeRevive,Soluciones,Glassi,2,6000
1517,1994,647,EyeRevive,Soluciones,Bright,3,20000
1518,445,294,VisionGuard,Lentes de Contacto,Lupa,3,2000
1519,1554,788,OptiClarity,Lentes de Contacto,Bright,4,20000
1520,383,644,ClearView Elite,Soluciones,Lupa,3,8000
1521,1255,295,VisionGuard,Soluciones,Bright,4,12000
1522,1034,658,OptiClarity,Gotas,Lupa,3,2000
1523,1263,261,LuminEye Care,Lentes de Contacto,Lupa,1,12000
1524,923,145,EyeRevive,Soluciones,Lupa,3,8000
1525,1249,239,SightSoothe,Soluciones,Glassi,3,12000
1526,434,422,ClearView Elite,Gotas,Glassi,3,10000
1527,1702,471,LuminEye Care,Soluciones,Lupa,4,8000
1528,1018,499,EyeRevive,Lentes de Contacto,Glassi,1,18000
1529,298,467,VisionGuard,Gotas,Bright,2,18000
1530,1958,560,VisionGuard,Gotas,Glassi,3,4000
1531,1427,544,OptiGleam,Lentes de Contacto,Glassi,1,4000
1532,1551,235,OptiGleam,Soluciones,Bright,4,2000
1533,1015,582,VisionGuard,Soluciones,Lupa,2,4000
1534,296,185,LuminEye Care,Lentes de Contacto,Lupa,2,14000
1535,1038,699,SightSoothe,Soluciones,Bright,3,6000
1536,880,109,EyeRevive,Lentes de Contacto,Bright,1,18000
1537,614,55,SightSoothe,Gotas,Glassi,2,20000
1538,541,128,SightSoothe,Lentes de Contacto,Glassi,4,20000
1539,1750,37,SightSoothe,Lentes de Contacto,Bright,3,12000
1540,663,314,VisionGuard,Soluciones,Lupa,4,16000
1541,1157,335,OptiGleam,Lentes de Contacto,Glassi,2,18000
1542,1612,491,ClearView Elite,Gotas,Lupa,3,18000
1543,265,626,SightSoothe,Gotas,Lupa,4,6000
1544,1043,599,OptiClarity,Gotas,Lupa,3,12000
1545,755,447,OptiClarity,Lentes de Contacto,Lupa,3,8000
1546,1674,763,ClearView Elite,Lentes de Contacto,Lupa,1,4000
1547,1817,432,EyeRevive,Soluciones,Bright,1,14000
1548,1075,348,OptiGleam,Lentes de Contacto,Bright,1,18000
1549,1474,203,OptiClarity,Lentes de Contacto,Lupa,1,2000
1550,707,372,OptiClarity,Soluciones,Bright,1,8000
1551,1677,310,SightSoothe,Gotas,Lupa,4,18000
1552,1486,211,SightSoothe,Lentes de Contacto,Glassi,2,4000
1553,560,602,IrisBright,Soluciones,Bright,2,20000
1554,1088,54,VisionGuard,Gotas,Bright,1,6000
1555,1242,790,OptiClarity,Gotas,Glassi,4,12000
1556,1759,799,SightSoothe,Soluciones,Lupa,2,6000
1557,282,430,IrisBright,Lentes de Contacto,Glassi,2,10000
1558,648,50,ClearView Elite,Soluciones,Lupa,2,14000
1559,1774,534,EyeRevive,Gotas,Bright,4,2000
1560,1533,243,ClearView Elite,Soluciones,Glassi,3,14000
1561,1357,52,IrisBright,Lentes de Contacto,Bright,3,14000
1562,306,799,ClearView Elite,Lentes de Contacto,Glassi,2,4000
1563,118,592,SightSoothe,Soluciones,Glassi,4,6000
1564,1512,257,OptiClarity,Lentes de Contacto,Bright,2,20000
1565,672,258,IrisBright,Lentes de Contacto,Glassi,4,10000
1566,1970,706,ClearView Elite,Soluciones,Glassi,4,8000
1567,1614,401,ClearView Elite,Soluciones,Bright,2,4000
1568,461,751,SightSoothe,Gotas,Lupa,3,8000
1569,628,598,VisionGuard,Gotas,Bright,3,16000
1570,708,149,SightSoothe,Lentes de Contacto,Bright,4,16000
1571,1322,545,VisionGuard,Gotas,Lupa,3,4000
1572,1787,558,OptiGleam,Lentes de Contacto,Bright,2,2000
1573,45,798,SightSoothe,Lentes de Contacto,Lupa,2,2000
1574,959,506,IrisBright,Soluciones,Glassi,2,14000
1575,1040,186,OptiGleam,Soluciones,Lupa,1,16000
1576,286,357,IrisBright,Soluciones,Bright,2,2000
1577,1846,704,VisionGuard,Soluciones,Lupa,2,10000
1578,9,793,OptiClarity,Gotas,Lupa,4,8000
1579,457,576,ClearView Elite,Soluciones,Lupa,4,8000
1580,4,2,ClearView Elite,Soluciones,Glassi,3,2000
1581,1717,53,ClearView Elite,Gotas,Lupa,2,12000
1582,818,500,EyeRevive,Lentes de Contacto,Bright,4,4000
1583,1883,111,IrisBright,Lentes de Contacto,Bright,3,4000
1584,1043,408,OptiGleam,Gotas,Lupa,1,14000
1585,1651,169,SightSoothe,Soluciones,Bright,1,4000
1586,1153,227,IrisBright,Lentes de Contacto,Lupa,3,20000
1587,1629,131,SightSoothe,Soluciones,Bright,3,18000
1588,1596,640,LuminEye Care,Gotas,Bright,1,10000
1589,384,157,IrisBright,Lentes de Contacto,Glassi,1,8000
1590,1933,492,OptiClarity,Gotas,Bright,2,8000
1591,497,244,IrisBright,Lentes de Contacto,Glassi,1,16000
1592,1382,125,EyeRevive,Gotas,Lupa,1,12000
1593,1984,457,EyeRevive,Soluciones,Glassi,3,14000
1594,1311,354,OptiClarity,Soluciones,Lupa,3,4000
1595,1611,593,IrisBright,Soluciones,Lupa,2,18000
1596,1990,526,EyeRevive,Lentes de Contacto,Bright,2,14000
1597,1098,123,ClearView Elite,Soluciones,Bright,1,2000
1598,385,134,SightSoothe,Gotas,Lupa,1,2000
1599,1267,452,IrisBright,Gotas,Bright,2,10000
1600,387,762,ClearView Elite,Lentes de Contacto,Glassi,3,10000
1601,1817,786,ClearView Elite,Soluciones,Glassi,1,10000
1602,968,710,LuminEye Care,Soluciones,Lupa,4,6000
1603,998,605,VisionGuard,Gotas,Glassi,3,6000
1604,1542,210,OptiClarity,Soluciones,Lupa,4,2000
1605,17,733,SightSoothe,Gotas,Bright,3,4000
1606,340,514,IrisBright,Lentes de Contacto,Bright,1,14000
1607,165,328,SightSoothe,Soluciones,Lupa,3,16000
1608,1484,116,SightSoothe,Soluciones,Bright,2,12000
1609,1706,653,VisionGuard,Lentes de Contacto,Bright,4,12000
1610,1568,695,EyeRevive,Lentes de Contacto,Bright,1,6000
1611,1824,167,EyeRevive,Soluciones,Glassi,2,14000
1612,1566,152,OptiGleam,Gotas,Glassi,3,6000
1613,650,213,IrisBright,Gotas,Lupa,4,6000
1614,105,321,EyeRevive,Soluciones,Lupa,3,16000
1615,1683,384,OptiClarity,Gotas,Glassi,2,6000
1616,1459,431,VisionGuard,Soluciones,Bright,2,20000
1617,819,15,OptiClarity,Lentes de Contacto,Bright,1,16000
1618,1676,371,OptiClarity,Lentes de Contacto,Glassi,1,4000
1619,518,531,VisionGuard,Gotas,Lupa,4,8000
1620,1083,482,OptiClarity,Lentes de Contacto,Bright,3,12000
1621,1146,369,OptiClarity,Gotas,Lupa,3,4000
1622,1430,766,ClearView Elite,Soluciones,Glassi,1,12000
1623,1100,330,IrisBright,Lentes de Contacto,Glassi,2,10000
1624,833,618,ClearView Elite,Soluciones,Glassi,3,2000
1625,1193,356,IrisBright,Lentes de Contacto,Glassi,4,20000
1626,1163,36,ClearView Elite,Soluciones,Bright,3,2000
1627,1384,425,IrisBright,Soluciones,Glassi,3,6000
1628,1767,459,OptiGleam,Soluciones,Lupa,2,12000
1629,28,461,EyeRevive,Soluciones,Glassi,2,6000
1630,1590,279,IrisBright,Gotas,Lupa,2,10000
1631,348,89,IrisBright,Lentes de Contacto,Lupa,2,8000
1632,1915,346,LuminEye Care,Lentes de Contacto,Glassi,4,2000
1633,1427,754,OptiGleam,Lentes de Contacto,Lupa,1,10000
1634,999,99,OptiGleam,Gotas,Glassi,4,2000
1635,625,481,OptiClarity,Gotas,Glassi,2,6000
1636,1482,641,IrisBright,Soluciones,Bright,1,2000
1637,372,744,OptiGleam,Lentes de Contacto,Bright,3,14000
1638,850,618,OptiClarity,Gotas,Glassi,1,6000
1639,922,75,IrisBright,Gotas,Bright,4,4000
1640,220,527,OptiClarity,Gotas,Bright,4,2000
1641,818,534,VisionGuard,Gotas,Bright,1,4000
1642,1336,627,LuminEye Care,Gotas,Lupa,2,6000
1643,211,638,LuminEye Care,Soluciones,Bright,2,10000
1644,530,485,OptiGleam,Lentes de Contacto,Lupa,1,18000
1645,768,208,LuminEye Care,Lentes de Contacto,Bright,3,6000
1646,794,22,IrisBright,Gotas,Bright,4,2000
1647,937,529,VisionGuard,Gotas,Glassi,4,10000
1648,176,315,OptiGleam,Lentes de Contacto,Glassi,1,10000
1649,1613,522,OptiGleam,Lentes de Contacto,Bright,2,6000
1650,1063,13,LuminEye Care,Gotas,Glassi,1,20000
1651,1625,718,OptiClarity,Soluciones,Bright,2,18000
1652,931,281,EyeRevive,Soluciones,Lupa,4,8000
1653,1066,276,OptiClarity,Lentes de Contacto,Bright,1,18000
1654,255,742,SightSoothe,Lentes de Contacto,Lupa,1,14000
1655,910,793,OptiClarity,Lentes de Contacto,Lupa,1,4000
1656,543,207,VisionGuard,Gotas,Glassi,3,10000
1657,1341,522,ClearView Elite,Lentes de Contacto,Lupa,1,20000
1658,355,463,SightSoothe,Soluciones,Bright,2,14000
1659,616,410,OptiGleam,Gotas,Glassi,1,14000
1660,709,9,IrisBright,Soluciones,Lupa,1,2000
1661,870,721,ClearView Elite,Gotas,Lupa,1,16000
1662,489,619,VisionGuard,Soluciones,Glassi,4,8000
1663,1682,551,VisionGuard,Soluciones,Lupa,2,18000
1664,897,782,EyeRevive,Lentes de Contacto,Lupa,3,2000
1665,528,301,EyeRevive,Lentes de Contacto,Glassi,4,8000
1666,335,555,VisionGuard,Lentes de Contacto,Lupa,4,18000
1667,736,374,ClearView Elite,Soluciones,Glassi,1,12000
1668,673,228,OptiGleam,Soluciones,Lupa,3,16000
1669,937,280,ClearView Elite,Gotas,Lupa,2,4000
1670,330,118,VisionGuard,Gotas,Glassi,1,16000
1671,1693,223,OptiGleam,Gotas,Bright,2,10000
1672,541,151,IrisBright,Lentes de Contacto,Lupa,3,6000
1673,1830,601,OptiGleam,Gotas,Glassi,1,4000
1674,785,628,ClearView Elite,Soluciones,Glassi,2,8000
1675,1553,82,IrisBright,Gotas,Lupa,1,2000
1676,1557,140,VisionGuard,Soluciones,Bright,4,14000
1677,1847,504,SightSoothe,Lentes de Contacto,Lupa,1,18000
1678,114,368,VisionGuard,Lentes de Contacto,Glassi,1,16000
1679,305,640,IrisBright,Gotas,Bright,2,14000
1680,504,510,EyeRevive,Gotas,Glassi,4,10000
1681,1989,529,OptiGleam,Soluciones,Bright,3,10000
1682,1472,625,ClearView Elite,Lentes de Contacto,Bright,2,16000
1683,1884,744,OptiClarity,Soluciones,Lupa,3,4000
1684,1389,481,IrisBright,Gotas,Glassi,1,18000
1685,1395,143,VisionGuard,Soluciones,Bright,4,2000
1686,1649,733,OptiGleam,Lentes de Contacto,Lupa,2,18000
1687,1126,713,OptiClarity,Soluciones,Bright,2,12000
1688,1685,207,ClearView Elite,Gotas,Bright,4,2000
1689,344,101,OptiGleam,Gotas,Bright,2,16000
1690,154,641,ClearView Elite,Lentes de Contacto,Bright,2,6000
1691,1877,187,VisionGuard,Soluciones,Bright,1,10000
1692,824,337,VisionGuard,Gotas,Glassi,4,18000
1693,1291,33,LuminEye Care,Lentes de Contacto,Bright,3,10000
1694,915,435,ClearView Elite,Soluciones,Glassi,3,14000
1695,1042,159,VisionGuard,Soluciones,Glassi,1,20000
1696,234,474,OptiGleam,Soluciones,Glassi,1,16000
1697,995,478,SightSoothe,Lentes de Contacto,Lupa,3,8000
1698,959,787,IrisBright,Lentes de Contacto,Bright,3,4000
1699,1472,336,SightSoothe,Soluciones,Bright,3,2000
1700,220,47,EyeRevive,Soluciones,Lupa,1,20000
1701,1006,675,OptiGleam,Gotas,Glassi,1,2000
1702,414,114,OptiClarity,Soluciones,Bright,4,8000
1703,270,734,LuminEye Care,Lentes de Contacto,Lupa,2,2000
1704,837,106,OptiClarity,Lentes de Contacto,Lupa,4,18000
1705,27,750,LuminEye Care,Lentes de Contacto,Bright,2,16000
1706,723,234,VisionGuard,Lentes de Contacto,Glassi,4,12000
1707,1587,412,IrisBright,Gotas,Lupa,1,14000
1708,250,497,ClearView Elite,Lentes de Contacto,Glassi,2,18000
1709,1301,681,ClearView Elite,Lentes de Contacto,Lupa,1,18000
1710,679,397,SightSoothe,Lentes de Contacto,Bright,2,4000
1711,596,298,OptiClarity,Soluciones,Bright,2,14000
1712,935,443,VisionGuard,Gotas,Lupa,3,10000
1713,1076,539,EyeRevive,Lentes de Contacto,Lupa,3,6000
1714,1776,226,LuminEye Care,Soluciones,Glassi,1,18000
1715,1798,581,SightSoothe,Gotas,Lupa,3,16000
1716,852,514,OptiClarity,Lentes de Contacto,Glassi,3,20000
1717,1179,268,LuminEye Care,Lentes de Contacto,Bright,2,6000
1718,1355,270,EyeRevive,Soluciones,Bright,4,10000
1719,900,402,OptiGleam,Soluciones,Bright,4,10000
1720,252,752,IrisBright,Gotas,Glassi,3,2000
1721,1646,425,EyeRevive,Gotas,Lupa,2,18000
1722,1473,310,IrisBright,Gotas,Glassi,3,8000
1723,1382,372,EyeRevive,Soluciones,Lupa,4,20000
1724,1867,659,IrisBright,Gotas,Lupa,4,16000
1725,705,611,OptiClarity,Gotas,Glassi,1,2000
1726,347,342,OptiGleam,Lentes de Contacto,Lupa,3,4000
1727,549,569,LuminEye Care,Soluciones,Bright,3,8000
1728,500,699,VisionGuard,Soluciones,Lupa,1,6000
1729,1437,755,OptiClarity,Soluciones,Bright,3,14000
1730,1480,354,VisionGuard,Gotas,Bright,1,8000
1731,1509,747,IrisBright,Lentes de Contacto,Glassi,2,4000
1732,397,355,ClearView Elite,Soluciones,Glassi,1,4000
1733,1869,758,ClearView Elite,Lentes de Contacto,Lupa,3,18000
1734,850,714,OptiGleam,Lentes de Contacto,Lupa,4,4000
1735,210,301,SightSoothe,Gotas,Lupa,2,10000
1736,1668,327,VisionGuard,Gotas,Bright,4,18000
1737,321,297,VisionGuard,Gotas,Lupa,1,16000
1738,1110,614,IrisBright,Lentes de Contacto,Bright,1,8000
1739,819,714,VisionGuard,Soluciones,Glassi,3,18000
1740,967,648,SightSoothe,Soluciones,Lupa,1,8000
1741,1874,321,OptiGleam,Lentes de Contacto,Bright,4,4000
1742,1302,703,ClearView Elite,Gotas,Lupa,2,16000
1743,752,773,VisionGuard,Gotas,Lupa,1,20000
1744,1822,318,OptiClarity,Soluciones,Lupa,2,16000
1745,612,123,OptiGleam,Lentes de Contacto,Bright,1,16000
1746,659,429,LuminEye Care,Soluciones,Lupa,4,12000
1747,1484,423,ClearView Elite,Lentes de Contacto,Lupa,2,12000
1748,51,205,OptiClarity,Gotas,Lupa,4,2000
1749,995,609,OptiGleam,Gotas,Glassi,1,6000
1750,1875,611,OptiClarity,Soluciones,Glassi,3,12000
1751,1648,170,VisionGuard,Lentes de Contacto,Lupa,3,10000
1752,1606,104,ClearView Elite,Lentes de Contacto,Lupa,4,10000
1753,1784,248,OptiClarity,Gotas,Glassi,3,8000
1754,1043,237,OptiGleam,Soluciones,Glassi,4,10000
1755,1448,338,OptiGleam,Soluciones,Bright,4,18000
1756,957,732,ClearView Elite,Lentes de Contacto,Lupa,2,10000
1757,234,570,EyeRevive,Soluciones,Lupa,4,18000
1758,27,498,EyeRevive,Soluciones,Glassi,2,18000
1759,1066,213,SightSoothe,Soluciones,Lupa,3,4000
1760,187,360,OptiClarity,Lentes de Contacto,Bright,3,16000
1761,569,337,ClearView Elite,Soluciones,Bright,4,10000
1762,1922,147,IrisBright,Gotas,Bright,3,16000
1763,142,167,LuminEye Care,Soluciones,Lupa,3,20000
1764,1348,170,LuminEye Care,Lentes de Contacto,Bright,4,6000
1765,1896,758,OptiGleam,Lentes de Contacto,Bright,4,18000
1766,1206,586,OptiGleam,Gotas,Bright,4,20000
1767,820,180,ClearView Elite,Gotas,Bright,2,16000
1768,535,392,LuminEye Care,Soluciones,Lupa,4,2000
1769,873,76,EyeRevive,Lentes de Contacto,Lupa,2,20000
1770,451,711,IrisBright,Lentes de Contacto,Lupa,2,18000
1771,595,533,LuminEye Care,Lentes de Contacto,Bright,2,20000
1772,1967,295,EyeRevive,Gotas,Glassi,1,8000
1773,98,294,LuminEye Care,Gotas,Bright,1,10000
1774,362,50,SightSoothe,Lentes de Contacto,Lupa,2,14000
1775,1842,482,OptiGleam,Gotas,Lupa,1,4000
1776,202,11,OptiGleam,Soluciones,Glassi,4,12000
1777,372,590,SightSoothe,Soluciones,Bright,1,4000
1778,1158,538,LuminEye Care,Lentes de Contacto,Lupa,2,16000
1779,1599,669,EyeRevive,Soluciones,Lupa,1,14000
1780,708,767,OptiGleam,Soluciones,Lupa,4,4000
1781,595,31,OptiClarity,Gotas,Bright,2,8000
1782,762,681,LuminEye Care,Soluciones,Bright,4,12000
1783,379,7,OptiGleam,Soluciones,Bright,1,4000
1784,1101,53,OptiGleam,Gotas,Bright,1,16000
1785,1013,800,ClearView Elite,Lentes de Contacto,Glassi,1,8000
1786,1137,529,OptiGleam,Gotas,Lupa,2,10000
1787,1395,317,SightSoothe,Soluciones,Bright,3,12000
1788,11,580,OptiGleam,Soluciones,Lupa,4,14000
1789,1542,338,SightSoothe,Lentes de Contacto,Lupa,1,18000
1790,1866,123,VisionGuard,Soluciones,Bright,3,6000
1791,883,789,IrisBright,Gotas,Glassi,1,8000
1792,125,90,OptiClarity,Gotas,Glassi,3,20000
1793,840,361,IrisBright,Lentes de Contacto,Glassi,1,6000
1794,34,384,ClearView Elite,Soluciones,Lupa,4,16000
1795,1251,686,OptiGleam,Lentes de Contacto,Lupa,3,18000
1796,109,94,ClearView Elite,Soluciones,Glassi,4,14000
1797,1831,281,EyeRevive,Soluciones,Lupa,4,12000
1798,1587,723,SightSoothe,Gotas,Glassi,2,12000
1799,307,440,OptiGleam,Gotas,Bright,2,6000
1800,1745,494,SightSoothe,Gotas,Glassi,1,4000
1801,1506,612,IrisBright,Gotas,Glassi,3,6000
1802,1464,95,LuminEye Care,Soluciones,Glassi,2,12000
1803,442,293,VisionGuard,Gotas,Bright,4,12000
1804,605,321,OptiGleam,Soluciones,Bright,3,10000
1805,1412,414,ClearView Elite,Lentes de Contacto,Bright,4,10000
1806,766,243,OptiGleam,Soluciones,Lupa,2,12000
1807,1836,460,LuminEye Care,Lentes de Contacto,Lupa,2,2000
1808,142,264,ClearView Elite,Gotas,Bright,1,4000
1809,1096,642,OptiClarity,Lentes de Contacto,Glassi,3,16000
1810,413,432,ClearView Elite,Soluciones,Glassi,4,2000
1811,865,347,OptiGleam,Gotas,Bright,3,4000
1812,970,503,IrisBright,Soluciones,Glassi,2,6000
1813,1141,415,VisionGuard,Soluciones,Glassi,1,8000
1814,1720,595,LuminEye Care,Gotas,Bright,2,4000
1815,917,400,ClearView Elite,Gotas,Bright,2,6000
1816,1077,436,IrisBright,Soluciones,Bright,1,16000
1817,1227,637,SightSoothe,Soluciones,Lupa,3,14000
1818,1864,339,OptiGleam,Gotas,Lupa,4,12000
1819,951,68,OptiClarity,Gotas,Lupa,2,4000
1820,1701,662,EyeRevive,Lentes de Contacto,Glassi,2,6000
1821,557,209,VisionGuard,Soluciones,Bright,3,2000
1822,386,13,IrisBright,Soluciones,Lupa,3,20000
1823,1021,85,OptiClarity,Lentes de Contacto,Bright,4,18000
1824,23,559,OptiClarity,Gotas,Glassi,4,10000
1825,1499,98,EyeRevive,Gotas,Lupa,3,14000
1826,1505,549,ClearView Elite,Soluciones,Glassi,3,6000
1827,1791,556,IrisBright,Gotas,Lupa,2,2000
1828,1260,96,LuminEye Care,Gotas,Bright,4,2000
1829,1800,41,EyeRevive,Soluciones,Glassi,1,6000
1830,1971,371,SightSoothe,Lentes de Contacto,Bright,4,18000
1831,75,790,OptiClarity,Soluciones,Glassi,2,4000
1832,1279,654,ClearView Elite,Lentes de Contacto,Glassi,3,6000
1833,949,236,EyeRevive,Gotas,Bright,3,10000
1834,479,13,EyeRevive,Gotas,Bright,1,2000
1835,745,354,VisionGuard,Soluciones,Lupa,2,14000
1836,852,494,ClearView Elite,Lentes de Contacto,Glassi,1,6000
1837,1574,715,VisionGuard,Soluciones,Bright,2,6000
1838,931,124,LuminEye Care,Gotas,Lupa,1,8000
1839,1043,265,VisionGuard,Gotas,Bright,3,18000
1840,512,800,VisionGuard,Gotas,Bright,3,14000
1841,1694,560,IrisBright,Soluciones,Glassi,1,6000
1842,271,259,OptiClarity,Gotas,Lupa,4,18000
1843,1269,248,OptiClarity,Lentes de Contacto,Glassi,3,10000
1844,1469,557,EyeRevive,Lentes de Contacto,Bright,2,2000
1845,437,175,LuminEye Care,Soluciones,Glassi,4,12000
1846,182,210,LuminEye Care,Lentes de Contacto,Bright,3,12000
1847,1788,465,VisionGuard,Gotas,Bright,1,20000
1848,726,631,LuminEye Care,Lentes de Contacto,Glassi,4,12000
1849,1078,723,SightSoothe,Gotas,Glassi,1,8000
1850,1068,641,OptiGleam,Gotas,Bright,4,6000
